Token,ShortName,Series,CompanyName,TickSize,LotSize,ScripCode,MarketLot,BCastFlag,AVMBuyMargin,AVMSellMargin,ScripID,ScripName,GroupName,NdFlag,NDSDate,NDEDate,SuspStatus,avmflag,SuspensionReason,Suspensiondate,DateOfListing,DateOfDeListing,IssuePrice,FaceValue,ISINCode,52WeeksHigh,52WeeksLow,LifeTimeHigh,LifeTimeLow,HighDate,LowDate,MarginPercentage,ExchangeCode
531611,AADVEN,C,AADHAAR VENTURES INDIA LIMITED,0.5,1,531611,0,0,0,0,AADHAARVEN,AADHAAR VENTURES INDIA LIMITED,,,,,,,,,,,0.49,10,INE063D01030,0.58,0.49,871,0.49,,,,AADHAARVEN
531866,AAGCAP,DR,AAGAM CAPITAL LIMITED,48.82,1,531866,0,0,0,0,AAGAMCAP,AAGAM CAPITAL LIMITED,,,,,,,,,,,44.18,10,INE817D01013,192,30.45,1325,1.5,,,,AAGAMCAP
522201,AAKENG,DR,AAKAR ENGINEERING &,1.08,1,522201,0,0,0,0,AAKARENG,AAKAR ENGINEERING &,,,,,,,,,,,0.72,10,INE814B01014,0,0,37.5,0.75,,,,AAKARENG
505212,AAMTOO,DR,JAINEX AAMCOL LTD,193.35,1,505212,0,0,0,0,JAINEX,JAINEX AAMCOL LTD,,,,,,,,,,,174.95,10,INE280F01019,286,140,286,6.05,,,,JAINEX
523511,AANGRA,DR,AANKIT GRANITES,7.35,1,523511,0,0,0,0,,AANKIT GRANITES,,,,,,,,,,,6.65,10,,9.95,1.75,30,1.75,,,,
538812,AANISP,C,AANCHAL ISPAT LIMITED,5.33,1,538812,0,0,0,0,AANCHALISP,AANCHAL ISPAT LIMITED,,,,,,,,,,,4.83,10,INE322R01014,6.84,3.26,28.55,3.26,,,,AANCHALISP
539096,AANLAK,C,AANANDA LAKSHMI SPINNING MILLS,19.58,1,539096,0,0,0,0,AANANDALAK,AANANDA LAKSHMI SPINNING MILLS,,,,,,,,,,,17.72,10,INE197R01010,25.51,13.72,32.46,1.91,,,,AANANDALAK
543319,AAPLUS,C,AA PLUS TRADELINK LTD,0.84,1,543319,0,0,0,0,AAPLUSTRAD,AA PLUS TRADELINK LTD,,,,,,,,,,,0.76,1,INE0C5901022,2.41,0.68,2.69,0.41,,,,AAPLUSTRAD
750848,AAPRE1,C,AA PLUS TRADELINK LTD RE,0.14,1,750848,0,0,0,0,ATRADE-RE,AA PLUS TRADELINK LTD RE,,,,,,,,,,,0.06,10,INE0C5920014,0.6,0.09,0.6,0.09,,,,ATRADE-RE
539632,AARCOM,C,AAR COMMERCIAL COMPANY LTD,6.32,1,539632,0,0,0,0,AARCOM,AAR COMMERCIAL COMPANY LTD,,,,,,,,,,,5.72,10,INE184K01013,6.03,5.47,6.03,5,,,,AARCOM
514274,AARDEN,C,AARVEE DENIMS AND EXPORTS LTD,171.65,1,514274,0,0,0,0,AARVEEDEN,AARVEE DENIMS AND EXPORTS LTD,,,,,,,,,,,155.35,10,INE273D01019,173,32.04,166,0.25,,,,AARVEEDEN
524412,AARDR,C,AAREY DRUGS & PHARMACEUTICALS,67.83,1,524412,0,0,0,0,AAREYDRUGS,AAREY DRUGS & PHARMACEUTICALS,,,,,,,,,,,65.17,10,INE198H01019,75.75,31.3,143.95,8.5,,,,AAREYDRUGS
524348,AARDRU,DR,AARTI DRUGS LIMITED,643.4,1,524348,0,0,0,0,AARTIDRUGS,AARTI DRUGS LIMITED,,,,,,,,,,,429,10,INE767A01016,634.9,312.5,1025,0.58,,,,AARTIDRUGS
531731,AARGLO,C,AARYA GLOB. SHARES & SECU. LTD,0.48,1,531731,0,0,0,0,AARYAGLOBL,AARYA GLOB. SHARES & SECU. LTD,,,,,,,,,,,0.44,10,INE233H01030,1.6,0.44,171.71,0.44,,,,AARYAGLOBL
524208,AARIND,DR,AARTI INDUSTRIES LTD,465.3,1,524208,0,0,0,0,AARTIIND,AARTI INDUSTRIES LTD,,,,,,,,,,,380.7,5,INE769A01020,767.1,347.35,1168.4,0.64,,,,AARTIIND
700135,AARND1,DR,AARTI SURFACTANTS 4PREF 19AG26,135.72,1,700135,0,0,0,0,AARTISURFP,AARTI SURFACTANTS 4PREF 19AG26,,,,,,,,,,,90.48,10,INE09EO04017,149,112.01,227.99,101.01,,,,AARTISURFP
543748,AARPHA,DR,AARTI PHARMALABS LIMITED,1123.5,1,543748,0,0,0,0,AARTIPHARM,AARTI PHARMALABS LIMITED,,,,,,,,,,,749,5,INE0LRU01027,971.5,521,971.5,269,,,,AARTIPHARM
890180,AARPP1,DR,AARTI SURFACTANTS LTD PP,455.9,1,890180,0,0,0,0,AARTIPP,AARTI SURFACTANTS LTD PP,,,,,,,,,,,304,1,IN909EO01012,478.8,172.05,478.8,172.05,,,,AARTIPP
750757,AARRE1,C,AARTI SURFACTANTS LIMITED RE,49.21,1,750757,0,0,0,0,AARTI-RE,AARTI SURFACTANTS LIMITED RE,,,,,,,,,,,21.09,10,INE09EO20013,37.8,16,37.8,16,,,,AARTI-RE
542377,AARSHY,C,AAR SHYAM INDIA INVESTMENT LTD,11.42,1,542377,0,0,0,0,AARSHYAM,AAR SHYAM INDIA INVESTMENT LTD,,,,,,,,,,,10.34,10,INE512R01010,10.88,9.88,13.8,3.2,,,,AARSHYAM
542580,AARSOL,DR,AARTECH SOLONICS LTD,73.2,1,542580,0,0,0,0,AARTECH,AARTECH SOLONICS LTD,,,,,,,,,,,66.24,5,INE01C001026,105.57,50.1,226.1,18.1,,,,AARTECH
543210,AARSUR,C,AARTI SURFACTANTS LIMITED,587.45,1,543210,0,0,0,0,AARTISURF,AARTI SURFACTANTS LIMITED,,,,,,,,,,,531.55,10,INE09EO01013,918.7,388.4,1745,257.5,,,,AARTISURF
543346,AASHOS,DR,AASHKA HOSPITALS LIMITED,106.8,1,543346,0,0,0,0,AASHKA,AASHKA HOSPITALS LIMITED,,,,,,,,,,,71.2,10,INE0EAX01014,123.9,87,126.55,36.3,,,,AASHKA
531514,AASSEC,DR,AASHEESH SECURITIES,0.76,1,531514,0,0,0,0,AASHEESH,AASHEESH SECURITIES,,,,,,,,,,,0.7,10,INE174C01011,4.35,0.63,15.75,0.1,,,,AASHEESH
512038,AASTRA,C,TCC CONCEPT LIMITED,546,1,512038,0,0,0,0,TCC,TCC CONCEPT LIMITED,,,,,,,,,,,494,10,INE887D01016,798,336,798,4.25,,,,TCC
541988,AAVFIN,DR,AAVAS FINANCIERS LIMITED,2284.95,1,541988,0,0,0,0,AAVAS,AAVAS FINANCIERS LIMITED,,,,,,,,,,,1523.35,10,INE216P01012,2238.35,1604.2,3336.95,611.5,,,,AAVAS
539528,AAYFOO,C,AAYUSH WELLNESS LIMITED,251.7,1,539528,0,0,0,0,AAYUSH,AAYUSH WELLNESS LIMITED,,,,,,,,,,,241.9,1,INE430R01023,267.3,16.81,267.3,0.83,,,,AAYUSH
508987,ABACOM,C,ABACUS COMPUTERS,4.62,1,508987,0,0,0,0,ABACUS,ABACUS COMPUTERS,,,,,,,,,,,4.18,10,INE192D01011,12,2.87,203,1.25,,,,ABACUS
543712,ABAHOL,DR,ABANS FINANCIAL SERVICES LTD,264.95,1,543712,0,0,0,0,AFSL,ABANS FINANCIAL SERVICES LTD,,,,,,,,,,,176.65,2,INE00ZE01026,625,166,625,166,,,,AFSL
973252,ABAND2,DR,ABANS FINANCE PVT LTD SR 18,1399287.6,1,973252,0,0,0,0,AFPL17JUN21,ABANS FINANCE PVT LTD SR 18,,,,,,,,,,,932858.4,1000000,INE00ZD07488,0,0,0,0,,,,AFPL17JUN21
523204,ABAOFF,DR,ABAN OFFSHORE LTD,55.86,1,523204,0,0,0,0,ABAN,ABAN OFFSHORE LTD,,,,,,,,,,,45.72,2,INE421A01028,91.68,36,5555,3.18,,,,ABAN
500002,ABB,DR,ABB INDIA LIMITED,6331.15,1,500002,0,0,0,0,ABB,ABB INDIA LIMITED,,,,,,,,,,,5180.05,2,INE117A01022,8941.45,4590.05,9200,20.25,,,,ABB
500488,ABBIND,DR,ABBOTT INDIA LIMITED,41031,1,500488,0,0,0,0,ABBOTINDIA,ABBOTT INDIA LIMITED,,,,,,,,,,,27354,10,INE358A01014,35921.55,25260.2,35921.55,200,,,,ABBOTINDIA
506817,ABBLAB,DR,PHARMACIA HEALTHCARE LTD,0,1,506817,0,0,0,0,,PHARMACIA HEALTHCARE LTD,,,,,,,,,,,0,5,INE252B01025,0,0,681.03,56.03,,,,
543187,ABBPOW,DR,HITACHI ENERGY INDIA LIMITED,24160.2,1,543187,0,0,0,0,POWERINDIA,HITACHI ENERGY INDIA LIMITED,,,,,,,,,,,16106.8,2,INE07Y701011,20700,8738.05,20700,714,,,,POWERINDIA
505665,ABCBEA,DR,ABC BEARINGS LTD,525.15,1,505665,0,0,0,0,ABCBEARS,ABC BEARINGS LTD,,,,,,,,,,,350.15,10,INE779A01011,568.9,380,568.9,3,,,,ABCBEARS
513119,ABCGAS,C,ONIX SOLAR ENERGY LIMITED,444.1,1,513119,0,0,0,0,ONIXSOLAR,ONIX SOLAR ENERGY LIMITED,,,,,,,,,,,426.7,10,INE173M01012,471.75,94.6,471.75,0.45,,,,ONIXSOLAR
520123,ABCIND,DR,ABC INDIA LTD,105.32,1,520123,0,0,0,0,ABCINDQ,ABC INDIA LTD,,,,,,,,,,,70.22,10,INE125D01011,165,80.7,177,2.75,,,,ABCINDQ
530833,ABEPRI,C,ABEE INFO-CONSUMABLES LIMITED,4.49,1,530833,0,0,0,0,ABEEINF,ABEE INFO-CONSUMABLES LIMITED,,,,,,,,,,,4.07,10,INE097B01016,5.68,2.22,26.7,1.15,,,,ABEEINF
532682,ABGSHI,C,ABG SHIPYARD LTD,1.17,1,532682,0,0,0,0,ABGSHIP,ABG SHIPYARD LTD,,,,,,,,,,,1.07,10,INE067H01016,8.29,1.12,1045,1.12,,,,ABGSHIP
532831,ABHCOR,C,ABHISHEK CORPORATION LIMITED,0.59,1,532831,0,0,0,0,ABHISHEK,ABHISHEK CORPORATION LIMITED,,,,,,,,,,,0.55,10,INE004I01017,0.57,0.49,100.45,0.49,,,,ABHISHEK
538935,ABHFIN,DR,ABHISHEK FINLEASE LIMITED,57.7,1,538935,0,0,0,0,ABHIFIN,ABHISHEK FINLEASE LIMITED,,,,,,,,,,,52.22,10,INE723C01015,79.41,32.34,79.41,3.15,,,,ABHIFIN
532057,ABHHOM,DR,ABHINAV CAPITAL SERVICES LIMIT,155.8,1,532057,0,0,0,0,ABHICAP,ABHINAV CAPITAL SERVICES LIMIT,,,,,,,,,,,141,10,INE516F01016,200,103.35,301.15,1.5,,,,ABHICAP
539544,ABHINF,DR,ABHISHEK INFRAVENTURES LTD,7.86,1,539544,0,0,0,0,ABHIINFRA,ABHISHEK INFRAVENTURES LTD,,,,,,,,,,,7.12,10,INE281P01016,11.36,4.4,64.5,0.91,,,,ABHIINFRA
538952,ABHLEA,DR,ABHINAV LEASING & FINANCE LTD,1.65,1,538952,0,0,0,0,ALFL,ABHINAV LEASING & FINANCE LTD,,,,,,,,,,,1.11,1,INE211D01027,2.23,1.28,23.7,0.51,,,,ALFL
539560,ABHTRA,C,ABHIJIT TRADING COMPANY LTD,15,1,539560,0,0,0,0,ABHIJIT,ABHIJIT TRADING COMPANY LTD,,,,,,,,,,,1.5,10,INE994N01019,0,0,0,0,,,,ABHIJIT
511756,ABIFIN,C,ABIRAMI FINANCIAL SERVICES (IN,48.09,1,511756,0,0,0,0,ABIRAFN,ABIRAMI FINANCIAL SERVICES (IN,,,,,,,,,,,43.51,10,INE195I01013,74.89,38.52,85.02,2.55,,,,ABIRAFN
544281,ABINF,C,A B INFRABUILD LIMITED,185.85,1,544281,0,0,0,0,ABINFRA,A B INFRABUILD LIMITED,,,,,,,,,,,168.15,10,INE00YB01017,179.5,63.32,174.9,61.77,,,,ABINFRA
750964,ABIRE1,C,A B INFRABUILD LIMITED RE,45.3,1,750964,0,0,0,0,ABIN-RE1,A B INFRABUILD LIMITED RE,,,,,,,,,,,19.42,10,INE00YB20025,50,31.18,50,31.18,,,,ABIN-RE1
526955,ABLBIO,C,ABL BIO-TECHNOLOGIES LTD,0.85,1,526955,0,0,0,0,ABLBIO,ABL BIO-TECHNOLOGIES LTD,,,,,,,,,,,0.77,10,INE707D01016,1.85,0.73,222,0.73,,,,ABLBIO
531161,ABMKNO,DR,ABM KNOWLEDGEWARE LTD,202.2,1,531161,0,0,0,0,ABMKNO,ABM KNOWLEDGEWARE LTD,,,,,,,,,,,165.5,5,INE850B01026,237.7,115.05,237.7,0.73,,,,ABMKNO
524011,ABNPH,DR,GENOMICS BIOTECH,1.7,1,524011,0,0,0,0,GENOMICS,GENOMICS BIOTECH,,,,,,,,,,,1.14,10,INE974A01018,5,1.36,19.95,0.9,,,,GENOMICS
544422,ABRFOO,DR,ABRAM FOOD LIMITED,111.96,1,544422,0,0,0,0,ABRFL,ABRAM FOOD LIMITED,,,,,,,,,,,74.64,10,INE0ZDY01011,101,84.05,101,84.05,,,,ABRFL
544228,ABSCRL,DR,ADITYA BIRLA SLIFE CR10YGL ETF,131.73,1,544228,0,0,0,0,GSEC10ABSL,ADITYA BIRLA SLIFE CR10YGL ETF,,,,,,,,,,,87.82,100,INF209KC1142,109.9,100,103,100,,,,GSEC10ABSL
544211,ABSLCB,DR,ADITYABIRLA SNLFCRISIL GILTETF,132.7,1,544211,0,0,0,0,ABGSEC,ADITYABIRLA SNLFCRISIL GILTETF,,,,,,,,,,,88.47,100,INF209KC1134,111.2,100.3,111.2,100.15,,,,ABGSEC
544218,ABSPSE,DR,ADITYA BIRLA SUN LIFE PSE ETF,12.21,1,544218,0,0,0,0,ABSLPSE,ADITYA BIRLA SUN LIFE PSE ETF,,,,,,,,,,,8.14,1,INF209KB19Z4,12.21,7.89,12.21,7.89,,,,ABSLPSE
974988,ACANCD,DR,10.01% AKARA CAP ADV 21JAN 25,20000.4,1,974988,0,0,0,0,1001AKAR25,10.01% AKARA CAP ADV 21JAN 25,,,,,,,,,,,13333.6,1000,INE08XP07159,0,0,0,0,,,,1001AKAR25
976411,ACAND1,DR,12% AKARA CAPITAL ADVISR AUG28,112080,1,976411,0,0,0,0,12ACAPL28,12% AKARA CAPITAL ADVISR AUG28,,,,,,,,,,,74720,100000,INE08XP07282,0,0,0,0,,,,12ACAPL28
975682,ACAPL1,DR,12% AKARA CAP. ADV JUN 25,116740.8,1,975682,0,0,0,0,12ACAPL25,12% AKARA CAP. ADV JUN 25,,,,,,,,,,,77827.2,100000,INE08XP07209,0,0,0,0,,,,12ACAPL25
975714,ACAPL2,DR,12% AKARA CAP. ADV DEC 29,119400.01,1,975714,0,0,0,0,12ACAP29,12% AKARA CAP. ADV DEC 29,,,,,,,,,,,79600.01,100000,INE08XP07225,0,0,0,0,,,,12ACAP29
500410,ACC,DR,ACC LIMITED,2155.15,1,500410,0,0,0,0,ACC,ACC LIMITED,,,,,,,,,,,1763.35,10,INE012A01025,2701.3,1775.05,2843,64.86,,,,ACC
531905,ACCEXP,DR,ACCURATE EXPORTS,0.12,1,531905,0,0,0,0,ACCUEXPO,ACCURATE EXPORTS,,,,,,,,,,,0.08,10,INE062B01010,0,0,25,0.05,,,,ACCUEXPO
543938,ACCIN,C,ACCELERATEBS INDIA LIMITED,104.45,1,543938,0,0,0,0,ACCELERATE,ACCELERATEBS INDIA LIMITED,,,,,,,,,,,94.55,10,INE0POP01017,250,89.11,253.09,68.44,,,,ACCELERATE
526347,ACCIND,C,ACCLAIM INDUSTRIES LIMITED,0.66,1,526347,0,0,0,0,ACCLAIM,ACCLAIM INDUSTRIES LIMITED,,,,,,,,,,,0.6,10,INE051E01017,1.94,0.56,50.6,0.56,,,,ACCLAIM
532268,ACCKAL,DR,ACCELYA SOLUTIONS INDIA LTD,1696.8,1,532268,0,0,0,0,ACCELYA,ACCELYA SOLUTIONS INDIA LTD,,,,,,,,,,,1131.2,10,INE793A01012,1922.8,1218.15,2128.25,19.05,,,,ACCELYA
51172,ACCOFS,DR,ACCELYA SOLUTIONS INDIA OFS,0,1,51172,0,0,0,0,ACCELYA,ACCELYA SOLUTIONS INDIA OFS,,,,,,,,,,,0,10,INE000000172,0,0,0,0,,,,ACCELYA
531897,ACCTEC,C,ACCENTIA TECHNOLOGIES LTD,3.26,1,531897,0,0,0,0,ACCENTECH,ACCENTIA TECHNOLOGIES LTD,,,,,,,,,,,2.96,10,INE122B01012,13.75,2.46,372,2.46,,,,ACCENTECH
530513,ACCTRA,C,ACCURATE TRANSFORMERS LTD,25.55,1,530513,0,0,0,0,ACCURATE,ACCURATE TRANSFORMERS LTD,,,,,,,,,,,23.15,10,INE243C01014,39.65,22.15,241.9,4.7,,,,ACCURATE
544431,ACEALP,DR,ACE ALPHA TECH LIMITED,122.05,1,544431,0,0,0,0,ACEALPHA,ACE ALPHA TECH LIMITED,,,,,,,,,,,81.37,10,INE0S9X01011,113.94,77.1,113.94,77.1,,,,ACEALPHA
530093,ACEINT,C,ACE EDUTREND LIMITED,3.67,1,530093,0,0,0,0,ACEINDI,ACE EDUTREND LIMITED,,,,,,,,,,,3.33,10,INE715F01014,4.18,2.9,57.9,0.95,,,,ACEINDI
539661,ACEMEN,DR,ACE MEN ENGG WORKS LIMITED,70.8,1,539661,0,0,0,0,ACEMEN,ACE MEN ENGG WORKS LIMITED,,,,,,,,,,,47.2,10,INE023R01018,92.99,40.5,92.99,9.7,,,,ACEMEN
890210,ACEPP1,C,ACE SOFTWARE EXPORTS LTD PP,254,1,890210,0,0,0,0,ASEPP,ACE SOFTWARE EXPORTS LTD PP,,,,,,,,,,,244.1,10,IN9849B01018,286.65,249.05,286.65,249.05,,,,ASEPP
750936,ACERE1,C,ACE SOFTWARE EXPORTS LTD RE,239.15,1,750936,0,0,0,0,ACES-RE,ACE SOFTWARE EXPORTS LTD RE,,,,,,,,,,,102.55,10,INE849B20010,232.95,148,232.95,148,,,,ACES-RE
531525,ACESOF,DR,ACE SOFTWARE EXPORTS LTD,283.55,1,531525,0,0,0,0,ACESOFT,ACE SOFTWARE EXPORTS LTD,,,,,,,,,,,232.05,10,INE849B01010,354.95,190.85,354.95,2.37,,,,ACESOFT
536492,ACETOU,C,ACE TOURS WORLDWIDE LIMITED,2.18,1,536492,0,0,0,0,ATWL,ACE TOURS WORLDWIDE LIMITED,,,,,,,,,,,1.98,10,INE926O01019,4.04,1.9,64,1.9,,,,ATWL
543499,ACHHEA,DR,ACHYUT HEALTHCARE LIMITED,5.12,1,543499,0,0,0,0,ACHYUT,ACHYUT HEALTHCARE LIMITED,,,,,,,,,,,4.64,1,INE0K1401020,6.25,2.82,6.25,0.71,,,,ACHYUT
538570,ACHINV,C,ACHAL INVESTMENTS LIMITED,0.29,1,538570,0,0,0,0,ACHAL,ACHAL INVESTMENTS LIMITED,,,,,,,,,,,0.27,1,INE860P01025,0.99,0.28,58,0.28,,,,ACHAL
517356,ACIINF,DR,ACI INFOCOM LIMITED,2.17,1,517356,0,0,0,0,ACIIN,ACI INFOCOM LIMITED,,,,,,,,,,,1.45,1,INE167B01025,3.67,1.71,23.25,0.11,,,,ACIIN
530043,ACKKNI,DR,ACKNIT INDUSTRIES LIMITED,380,1,530043,0,0,0,0,ACKNIT,ACKNIT INDUSTRIES LIMITED,,,,,,,,,,,253.4,10,INE326C01017,405.9,210.2,405.9,2.25,,,,ACKNIT
51209,ACLOFS,DR,ANDHRA CEMENTS LTD OFS,0,1,51209,0,0,0,0,ACL,ANDHRA CEMENTS LTD OFS,,,,,,,,,,,0,10,INE000000209,0,0,0,0,,,,ACL
539391,ACMRES,C,ACME RESOURCES LIMITED,43.5,1,539391,0,0,0,0,ACME,ACME RESOURCES LIMITED,,,,,,,,,,,39.36,10,INE636B01011,84.04,30.8,84.04,4.63,,,,ACME
544283,ACMSOL,DR,ACME SOLAR HOLDINGS LIMITED,311.85,1,544283,0,0,0,0,ACMESOLAR,ACME SOLAR HOLDINGS LIMITED,,,,,,,,,,,255.15,10,INE622W01025,304.15,167.55,304.15,167.55,,,,ACMESOLAR
524091,ACRIN,DR,CARYSIL LIMITED,1072.2,1,524091,0,0,0,0,CARYSIL,CARYSIL LIMITED,,,,,,,,,,,714.8,2,INE482D01024,943.7,486.65,1148.1,0.2,,,,CARYSIL
513149,ACRIND,DR,ACROW (INDIA) LTD,796.3,1,513149,0,0,0,0,ACROW,ACROW (INDIA) LTD,,,,,,,,,,,651.6,10,INE950D01012,1020,601,1210,10,,,,ACROW
533330,ACRTEC,C,ACROPETAL TECHNOLOGIES LIMITED,1.67,1,533330,0,0,0,0,ACROPETAL,ACROPETAL TECHNOLOGIES LIMITED,,,,,,,,,,,1.59,10,INE055L01013,2.99,1.32,156,1.32,,,,ACROPETAL
541144,ACTCLO,C,ACTIVE CLOTHING CO LTD,155.75,1,541144,0,0,0,0,ACTIVE,ACTIVE CLOTHING CO LTD,,,,,,,,,,,140.95,10,INE380Z01015,161.2,82.55,161.2,5,,,,ACTIVE
532762,ACTCON,DR,ACTION CONSTRUCTION EQUIPMENTS,1373.9,1,532762,0,0,0,0,ACE,ACTION CONSTRUCTION EQUIPMENTS,,,,,,,,,,,916,2,INE731H01025,1599.55,917.1,1693.05,7.85,,,,ACE
511706,ACTFIN,C,ACTION FINANCIAL SERVICES (IND,3.25,1,511706,0,0,0,0,ACTIONFI,ACTION FINANCIAL SERVICES (IND,,,,,,,,,,,3.13,10,INE357A01032,5.76,3.19,53.85,0.5,,,,ACTIONFI
506225,ADACHE,DR,ADARSH CHEMICALS & FERT.,5.25,1,506225,0,0,0,0,,ADARSH CHEMICALS & FERT.,,,,,,,,,,,4.75,10,,5,1.14,47.5,0.4,,,,
526177,ADACOM,C,ADAM COMSOF,3.43,1,526177,0,0,0,0,ADAMCO,ADAM COMSOF,,,,,,,,,,,3.11,10,INE272A01017,23.85,1.55,96.8,1.55,,,,ADAMCO
512599,ADAENT,DR,ADANI ENTERPRISES LIMITED,2846.65,1,512599,0,0,0,0,ADANIENT,ADANI ENTERPRISES LIMITED,,,,,,,,,,,2329.15,1,INE423A01024,3258.4,2026.9,4189.55,31.82,,,,ADANIENT
542066,ADAGAS,DR,ADANI TOTAL GAS LIMITED,711.5,1,542066,0,0,0,0,ATGL,ADANI TOTAL GAS LIMITED,,,,,,,,,,,582.2,1,INE399L01023,941.05,533,3998.35,70.2,,,,ATGL
541450,ADAGRE,DR,ADANI GREEN ENERGY LTD,1114.35,1,541450,0,0,0,0,ADANIGREEN,ADANI GREEN ENERGY LTD,,,,,,,,,,,911.75,10,INE364U01010,2091.85,758,3048,22.75,,,,ADANIGREEN
538563,ADAMER,C,SMT ENGINEERING LIMITED,25.75,1,538563,0,0,0,0,SMTEL,SMT ENGINEERING LIMITED,,,,,,,,,,,24.75,10,INE673E01018,25.25,9.75,25.25,3.5,,,,SMTEL
939725,ADAN10,DR,9.32% ADANI ENTERPR LTD SEP 27,1252.56,1,939725,0,0,0,0,932AEL27,9.32% ADANI ENTERPR LTD SEP 27,,,,,,,,,,,835.04,1000,INE423A07310,1050,935,1050,935,,,,932AEL27
939727,ADAN11,DR,9.65% ADANI ENTERPR LTD SEP 27,1309.2,1,939727,0,0,0,0,965AEL27,9.65% ADANI ENTERPR LTD SEP 27,,,,,,,,,,,872.8,1000,INE423A07328,1163,960,1163,960,,,,965AEL27
939729,ADAN12,DR,0% ADANI ENTERPRISES LTD SEP27,1302,1,939729,0,0,0,0,AEL120924A,0% ADANI ENTERPRISES LTD SEP27,,,,,,,,,,,868,1000,INE423A07377,1150,881.2,1150,881.2,,,,AEL120924A
939731,ADAN13,DR,9.56% ADANI ENTERPR LTD SEP 29,1260,1,939731,0,0,0,0,956AEL29,9.56% ADANI ENTERPR LTD SEP 29,,,,,,,,,,,840,1000,INE423A07336,1060,990,1060,990,,,,956AEL29
939733,ADAN14,DR,9.9% ADANI ENTERPR LTD SEP 29,1406.64,1,939733,0,0,0,0,99AEL29,9.9% ADANI ENTERPR LTD SEP 29,,,,,,,,,,,937.76,1000,INE423A07344,1172.2,975.1,1172.2,975.1,,,,99AEL29
939735,ADAN15,DR,0% ADANI ENTERPRISES LTD SEP29,1308,1,939735,0,0,0,0,AEL120924B,0% ADANI ENTERPRISES LTD SEP29,,,,,,,,,,,872,1000,INE423A07385,1100,1000,1100,1000,,,,AEL120924B
940467,ADAN17,DR,8.95 ADANI ENTERPRISES LTDJUL,1177.26,1,940467,0,0,0,0,895AEL27,8.95 ADANI ENTERPRISES LTDJUL,,,,,,,,,,,784.84,1000,INE423A07450,981.05,981.05,981.05,981.05,,,,895AEL27
940469,ADAN18,DR,0 ADANI ENTERPRISESLTD JUL27,1206,1,940469,0,0,0,0,AEL17725,0 ADANI ENTERPRISESLTD JUL27,,,,,,,,,,,804,1000,INE423A07401,1005,1005,0,0,,,,AEL17725
940471,ADAN19,DR,8.85 ADANI ENTERPRISES LTD JU,1205.97,1,940471,0,0,0,0,885AEL28,8.85 ADANI ENTERPRISES LTD JU,,,,,,,,,,,803.99,1000,INE423A07427,1005.79,1004.98,0,0,,,,885AEL28
940473,ADAN20,DR,9.15 ADANI ENTERPRISES LTD JU,1194.54,1,940473,0,0,0,0,915AEL28,9.15 ADANI ENTERPRISES LTD JU,,,,,,,,,,,796.36,1000,INE423A07435,998.67,990.01,0,0,,,,915AEL28
940475,ADAN21,DR,0 ADANI ENTERPRISES LTD JUL28,1200,1,940475,0,0,0,0,AEL170725,0 ADANI ENTERPRISES LTD JUL28,,,,,,,,,,,800,1000,INE423A07419,0,0,0,0,,,,AEL170725
940477,ADAN22,DR,9 ADANI ENTERPRISESLTD JUL30,1205.58,1,940477,0,0,0,0,9AEL30,9 ADANI ENTERPRISESLTD JUL30,,,,,,,,,,,803.72,1000,INE423A07443,1010,1000,0,0,,,,9AEL30
940479,ADAN23,DR,9.30 ADANI ENTERPRISES LTD JU,1197.6,1,940479,0,0,0,0,930AEL30,9.30 ADANI ENTERPRISES LTD JU,,,,,,,,,,,798.4,1000,INE423A07393,1003.2,993.25,0,0,,,,930AEL30
940481,ADAN24,DR,0 ADANI ENTERPRISES LTD JUL30,1200,1,940481,0,0,0,0,AEL170725A,0 ADANI ENTERPRISES LTD JUL30,,,,,,,,,,,800,1000,INE423A07468,1000,1000,0,0,,,,AEL170725A
975502,ADANCD,DR,10% ADANI AIRPORT HOLD 14MAR29,119923.56,1,975502,0,0,0,0,10AAHL29,10% ADANI AIRPORT HOLD 14MAR29,,,,,,,,,,,79949.04,1000,INE0GCN07013,0,0,0,0,,,,10AAHL29
960124,ADAND1,DR,0% Adani Enterprises Apr 22,1354663,1,960124,0,0,0,0,AEL081020,0% Adani Enterprises Apr 22,,,,,,,,,,,903108,1000000,INE423A07211,0,0,0,0,,,,AEL081020
975733,ADAND5,DR,9.95% Adani Airport Jun 28,123600,1,975733,0,0,0,0,995AAHL28,9.95% Adani Airport Jun 28,,,,,,,,,,,82400,100000,INE0GCN07039,0,0,0,0,,,,995AAHL28
975501,ADAND6,DR,9.95% Adani Airport Mar 27,122400,1,975501,0,0,0,0,995AAHL27,9.95% Adani Airport Mar 27,,,,,,,,,,,81600,100000,INE0GCN07021,0,0,0,0,,,,995AAHL27
939721,ADAND8,DR,9.25% ADANI ENTERPR LTD SEP 26,1287.6,1,939721,0,0,0,0,925AEL26,9.25% ADANI ENTERPR LTD SEP 26,,,,,,,,,,,858.4,1000,INE423A07351,1100,983.1,1100,983.1,,,,925AEL26
939723,ADAND9,DR,0% ADANI ENTERPRISES LTD SEP26,1265.19,1,939723,0,0,0,0,AEL120924,0% ADANI ENTERPRISES LTD SEP26,,,,,,,,,,,843.47,1000,INE423A07369,1054.33,990,1054.33,990,,,,AEL120924
