"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"3759","OPTCUR","GBPINR","OPTION","26-Sep-2025",115.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.205,3.285,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.9825,"GBPINR"
"3768","OPTCUR","GBPINR","OPTION","26-Sep-2025",115.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.06,3.155,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.21,"GBPINR"
"3535","OPTCUR","GBPINR","OPTION","26-Sep-2025",106.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.6325,9.6325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.0125,"GBPINR"
"3556","OPTCUR","GBPINR","OPTION","26-Sep-2025",107.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.215,9.18,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.5825,"GBPINR"
"3643","OPTCUR","GBPINR","OPTION","26-Sep-2025",109.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.46,7.245,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.775,"GBPINR"
"3670","OPTCUR","GBPINR","OPTION","26-Sep-2025",111.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.4225,6.0575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.695,"GBPINR"
"3700","OPTCUR","GBPINR","OPTION","26-Sep-2025",112.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.6525,5.1475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.89,"GBPINR"
"3738","OPTCUR","GBPINR","OPTION","26-Sep-2025",113.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.0975,4.4725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.3075,"GBPINR"
"3742","OPTCUR","GBPINR","OPTION","26-Sep-2025",113.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.8425,4.1575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.0375,"GBPINR"
"3770","OPTCUR","GBPINR","OPTION","26-Sep-2025",115.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.96,3.025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.105,"GBPINR"
